rgb_path,mask_path,timestamp,throttle,steer,brake,speed,heading,estado,x,y,z
/rgb/4.539955_rgb_Deepracer_BaseMap_1770209524397.png,/masks/4.539955_mask_Deepracer_BaseMap_1770209524397.png,4.539954922860488,0.14901961386203766,-0.012451171875,0.0,0.003702,0.0,2,-3.6985859870910645,-4.004194259643555,-0.0009075746638700366
/rgb/4.573379_rgb_Deepracer_BaseMap_1770209524397.png,/masks/4.573379_mask_Deepracer_BaseMap_1770209524397.png,4.573378977598622,0.2078431397676468,-0.0145263671875,0.0,0.001331,0.0,2,-3.6985859870910645,-4.004194259643555,-0.0008939612307585776
/rgb/4.607042_rgb_Deepracer_BaseMap_1770209524397.png,/masks/4.607042_mask_Deepracer_BaseMap_1770209524397.png,4.60704213520512,0.26274511218070984,-0.0166015625,0.0,0.003259,0.0,2,-3.6985859870910645,-4.004194259643555,-0.0009255678160116076
/rgb/4.639165_rgb_Deepracer_BaseMap_1770209524397.png,/masks/4.639165_mask_Deepracer_BaseMap_1770209524397.png,4.639165030326694,0.30980393290519714,-0.0166015625,0.0,0.002514,0.0,2,-3.6985859870910645,-4.004194259643555,-0.0008958169491961598
/rgb/4.672217_rgb_Deepracer_BaseMap_1770209524397.png,/masks/4.672217_mask_Deepracer_BaseMap_1770209524397.png,4.672217000974342,0.3607843220233917,-0.0166015625,0.0,0.003193,0.0,2,-3.6985859870910645,-4.004194259643555,-0.0009034833637997508
/rgb/4.707101_rgb_Deepracer_BaseMap_1770209524397.png,/masks/4.707101_mask_Deepracer_BaseMap_1770209524397.png,4.707101417938247,0.4117647111415863,-0.0166015625,0.0,0.003396,0.0,2,-3.6985859870910645,-4.004194259643555,-0.0009101556497626007
/rgb/4.740214_rgb_Deepracer_BaseMap_1770209524397.png,/masks/4.740214_mask_Deepracer_BaseMap_1770209524397.png,4.740214312449098,0.4431372582912445,-0.0166015625,0.0,0.000274,0.0,2,-3.6985859870910645,-4.004194259643555,-0.000905395660083741
/rgb/4.773422_rgb_Deepracer_BaseMap_1770209524397.png,/masks/4.773422_mask_Deepracer_BaseMap_1770209524397.png,4.773422350408509,0.4431372582912445,-0.0166015625,0.0,0.000196,0.0,2,-3.6985859870910645,-4.004194259643555,-0.0009079521405510604
/rgb/4.807070_rgb_Deepracer_BaseMap_1770209524397.png,/masks/4.807070_mask_Deepracer_BaseMap_1770209524397.png,4.807070346083492,0.4431372582912445,-0.0166015625,0.0,0.001449,0.0,2,-3.6985859870910645,-4.004194259643555,-0.0009208088740706444
/rgb/4.836780_rgb_Deepracer_BaseMap_1770209524397.png,/masks/4.836780_mask_Deepracer_BaseMap_1770209524397.png,4.83678001514636,0.4431372582912445,-0.017578125,0.0,0.001062,0.0,2,-3.6985859870910645,-4.004194259643555,-0.0009034319664351642
/rgb/4.872511_rgb_Deepracer_BaseMap_1770209524397.png,/masks/4.872511_mask_Deepracer_BaseMap_1770209524397.png,4.872511273948476,0.4431372582912445,-0.0186767578125,0.0,0.002509,0.0,2,-3.6985859870910645,-4.004194259643555,-0.0009178186883218586
