rgb_path,mask_path,timestamp,throttle,steer,brake,speed,heading,estado,x,y,z
/rgb/0.000000_rgb_Deepracer_BaseMap_1772320181828.png,/masks/0.000000_mask_Deepracer_BaseMap_1772320181828.png,0.0,0.0,0.0,0.0,0.233172,54.40733587220691,2,-60.19845962524414,-15.007722854614258,-0.0008040706161409616
/rgb/0.112546_rgb_Deepracer_BaseMap_1772320181828.png,/masks/0.112546_mask_Deepracer_BaseMap_1772320181828.png,0.11254629865288734,0.0,0.0,0.0,1.215287,0.0,2,-60.19810485839844,-15.007735252380371,-0.0008180444710887969
/rgb/0.142201_rgb_Deepracer_BaseMap_1772320181828.png,/masks/0.142201_mask_Deepracer_BaseMap_1772320181828.png,0.14220081130042672,0.0,0.0,0.0,1.632985,54.199816253440034,2,-60.1976203918457,-15.007996559143066,-0.0008612738456577063
/rgb/0.179653_rgb_Deepracer_BaseMap_1772320181828.png,/masks/0.179653_mask_Deepracer_BaseMap_1772320181828.png,0.1796530792489648,0.0,0.0,0.0,2.193245,54.13017648227869,2,-60.19586944580078,-15.008798599243164,-0.0008427338907495141
/rgb/0.207110_rgb_Deepracer_BaseMap_1772320181828.png,/masks/0.207110_mask_Deepracer_BaseMap_1772320181828.png,0.20711042825132608,0.0,0.0,0.0,2.251102,0.0,2,-60.193626403808594,-15.009758949279785,-0.0008407308487221599
/rgb/0.243034_rgb_Deepracer_BaseMap_1772320181828.png,/masks/0.243034_mask_Deepracer_BaseMap_1772320181828.png,0.24303419282659888,0.0,0.0,0.0,2.582732,0.0,2,-60.193504333496094,-15.009787559509277,-0.0008497312664985657
/rgb/0.280218_rgb_Deepracer_BaseMap_1772320181828.png,/masks/0.280218_mask_Deepracer_BaseMap_1772320181828.png,0.28021753765642643,0.0,0.0,0.0,2.918459,0.0,2,-60.19065475463867,-15.011305809020996,-0.0009035076946020126
/rgb/0.307077_rgb_Deepracer_BaseMap_1772320181828.png,/masks/0.307077_mask_Deepracer_BaseMap_1772320181828.png,0.30707697942852974,0.0,0.0,0.0,0.326216,0.0,2,-60.190208435058594,-15.01169490814209,-0.0009040021104738116
/rgb/0.340822_rgb_Deepracer_BaseMap_1772320181828.png,/masks/0.340822_mask_Deepracer_BaseMap_1772320181828.png,0.34082158701494336,0.0,0.0,0.0,0.10218,54.47604574776631,2,-60.18837356567383,-15.012627601623535,-0.0008665726636536419
/rgb/0.377536_rgb_Deepracer_BaseMap_1772320181828.png,/masks/0.377536_mask_Deepracer_BaseMap_1772320181828.png,0.37753617810085416,0.0,0.0,0.0,0.114548,0.0,2,-60.187538146972656,-15.013105392456055,-0.0008914484060369432
