rgb_path,mask_path,timestamp,throttle,steer,brake,speed,heading,estado,x,y,z
/rgb/2.263568_rgb_Deepracer_BaseMap_1770740286561.png,/masks/2.263568_mask_Deepracer_BaseMap_1770740286561.png,2.2635680662933737,0.06666667014360428,0.0,0.0,0.0,0.0,2,-37.914730072021484,-27.99564552307129,-0.0009444705792702734
/rgb/2.295373_rgb_Deepracer_BaseMap_1770740286561.png,/masks/2.295373_mask_Deepracer_BaseMap_1770740286561.png,2.295373355038464,0.10980392247438431,0.0,0.0,0.0,0.0,2,-37.914730072021484,-27.995641708374023,-0.0009168394608423114
/rgb/2.329407_rgb_Deepracer_BaseMap_1770740286561.png,/masks/2.329407_mask_Deepracer_BaseMap_1770740286561.png,2.3294069869443774,0.1411764770746231,0.0,0.0,0.0,0.0,2,-37.914730072021484,-27.995641708374023,-0.000941135105676949
/rgb/2.363505_rgb_Deepracer_BaseMap_1770740286561.png,/masks/2.363505_mask_Deepracer_BaseMap_1770740286561.png,2.3635049934964627,0.16078431904315948,0.0,0.0,0.0,0.0,2,-37.914730072021484,-27.99563980102539,-0.0009138723253272474
/rgb/2.396556_rgb_Deepracer_BaseMap_1770740286561.png,/masks/2.396556_mask_Deepracer_BaseMap_1770740286561.png,2.3965560817159712,0.1725490242242813,0.0,0.0,0.0,0.0,2,-37.914730072021484,-27.99563980102539,-0.0009081958560273051
/rgb/2.429367_rgb_Deepracer_BaseMap_1770740286561.png,/masks/2.429367_mask_Deepracer_BaseMap_1770740286561.png,2.4293673292268068,0.1725490242242813,0.0,0.0,0.0,0.0,2,-37.914730072021484,-27.99563980102539,-0.0009099384187720716
/rgb/2.460033_rgb_Deepracer_BaseMap_1770740286561.png,/masks/2.460033_mask_Deepracer_BaseMap_1770740286561.png,2.460033129202202,0.18039216101169586,0.0,0.0,0.0,0.0,2,-37.914730072021484,-27.99563980102539,-0.000933805073145777
/rgb/2.495497_rgb_Deepracer_BaseMap_1770740286561.png,/masks/2.495497_mask_Deepracer_BaseMap_1770740286561.png,2.4954972648993134,0.19607843458652496,0.0,0.0,0.0,0.0,2,-37.914730072021484,-27.99563980102539,-0.0009196071187034249
/rgb/2.527476_rgb_Deepracer_BaseMap_1770740286561.png,/masks/2.527476_mask_Deepracer_BaseMap_1770740286561.png,2.5274762951303273,0.239215686917305,0.0,0.0,0.0,0.0,2,-37.914730072021484,-27.99563980102539,-0.0009328103042207658
/rgb/2.560977_rgb_Deepracer_BaseMap_1770740286561.png,/masks/2.560977_mask_Deepracer_BaseMap_1770740286561.png,2.5609772673342377,0.2980392277240753,0.0,0.0,0.0,0.0,2,-37.914730072021484,-27.99563980102539,-0.0009396316600032151
