rgb_path,mask_path,timestamp,throttle,steer,brake,speed,heading,estado,x,y,z
/rgb/0.000000_rgb_Deepracer_BaseMap_1772022232276.png,/masks/0.000000_mask_Deepracer_BaseMap_1772022232276.png,0.0,0.0,0.0,0.0,0.262736,7.674479516893931,2,-67.00393676757812,228.0052032470703,-0.0010149742010980844
/rgb/0.272789_rgb_Deepracer_BaseMap_1772022232276.png,/masks/0.272789_mask_Deepracer_BaseMap_1772022232276.png,0.27278899354860187,0.0,0.0,0.0,2.803883,6.674469047117572,2,-67.00393676757812,228.00518798828125,-0.0010043125366792083
/rgb/0.306891_rgb_Deepracer_BaseMap_1772022232276.png,/masks/0.306891_mask_Deepracer_BaseMap_1772022232276.png,0.306890616659075,0.0,0.0,0.0,0.92303,6.674469047117572,2,-67.00389862060547,228.00534057617188,-0.001059434493072331
/rgb/0.339334_rgb_Deepracer_BaseMap_1772022232276.png,/masks/0.339334_mask_Deepracer_BaseMap_1772022232276.png,0.3393338224850595,0.0,0.0,0.0,0.093458,6.674469047117572,2,-67.00376892089844,228.00564575195312,-0.0010355976410210133
/rgb/0.374161_rgb_Deepracer_BaseMap_1772022232276.png,/masks/0.374161_mask_Deepracer_BaseMap_1772022232276.png,0.37416127463802695,0.0,0.0,0.0,0.072972,6.674469047117572,2,-67.00363159179688,228.00592041015625,-0.0009937341092154384
/rgb/0.406718_rgb_Deepracer_BaseMap_1772022232276.png,/masks/0.406718_mask_Deepracer_BaseMap_1772022232276.png,0.40671807061880827,0.0,0.0,0.0,0.11129,6.674469047117572,2,-67.00340270996094,228.0064239501953,-0.0009881177684292197
/rgb/0.440092_rgb_Deepracer_BaseMap_1772022232276.png,/masks/0.440092_mask_Deepracer_BaseMap_1772022232276.png,0.4400924127548933,0.0,0.0,0.0,0.080001,6.473955968672311,2,-67.00332641601562,228.00662231445312,-0.0009878379059955478
/rgb/0.470216_rgb_Deepracer_BaseMap_1772022232276.png,/masks/0.470216_mask_Deepracer_BaseMap_1772022232276.png,0.47021632036194205,0.0,0.0,0.0,0.066556,6.273283509083957,2,-67.00318908691406,228.00694274902344,-0.0009911261731758714
/rgb/0.506461_rgb_Deepracer_BaseMap_1772022232276.png,/masks/0.506461_mask_Deepracer_BaseMap_1772022232276.png,0.5064608375541866,0.0,0.0,0.0,0.041921,6.273283509083957,2,-67.00321197509766,228.00697326660156,-0.0010190581670030951
/rgb/0.537793_rgb_Deepracer_BaseMap_1772022232276.png,/masks/0.537793_mask_Deepracer_BaseMap_1772022232276.png,0.5377928665839136,0.0,0.0,0.0,0.02114,6.273283509083957,2,-67.0032730102539,228.0068359375,-0.0010085877729579806
/rgb/0.569801_rgb_Deepracer_BaseMap_1772022232276.png,/masks/0.569801_mask_Deepracer_BaseMap_1772022232276.png,0.5698014805093408,0.0,0.0,0.0,0.017181,6.273283509083957,2,-67.00322723388672,228.00686645507812,-0.0010128178400918841
/rgb/0.603396_rgb_Deepracer_BaseMap_1772022232276.png,/masks/0.603396_mask_Deepracer_BaseMap_1772022232276.png,0.6033958736807108,0.0,0.0,0.0,0.009092,6.273283509083957,2,-67.00320434570312,228.00686645507812,-0.000994105008430779
/rgb/0.636468_rgb_Deepracer_BaseMap_1772022232276.png,/masks/0.636468_mask_Deepracer_BaseMap_1772022232276.png,0.6364677217788994,0.0,0.0,0.0,0.008775,6.273283509083957,2,-67.00308227539062,228.0071563720703,-0.00100791291333735
/rgb/0.670089_rgb_Deepracer_BaseMap_1772022232276.png,/masks/0.670089_mask_Deepracer_BaseMap_1772022232276.png,0.6700891046784818,0.0,0.0,0.0,0.028217,6.273283509083957,2,-67.00321960449219,228.00686645507812,-0.0010377948638051748
/rgb/0.704380_rgb_Deepracer_BaseMap_1772022232276.png,/masks/0.704380_mask_Deepracer_BaseMap_1772022232276.png,0.7043804423883557,0.0,0.0,0.0,0.027119,6.273283509083957,2,-67.00333404541016,228.006591796875,-0.0010244941804558039
/rgb/0.735683_rgb_Deepracer_BaseMap_1772022232276.png,/masks/0.735683_mask_Deepracer_BaseMap_1772022232276.png,0.735683127772063,0.0,0.0,0.0,0.006911,6.473955968672311,2,-67.00333404541016,228.006591796875,-0.0010244941804558039
/rgb/0.769150_rgb_Deepracer_BaseMap_1772022232276.png,/masks/0.769150_mask_Deepracer_BaseMap_1772022232276.png,0.7691500186920166,0.0,0.0,0.0,0.006864,6.273283509083957,2,-67.00333404541016,228.006591796875,-0.0010244941804558039
/rgb/0.803637_rgb_Deepracer_BaseMap_1772022232276.png,/masks/0.803637_mask_Deepracer_BaseMap_1772022232276.png,0.8036374407820404,0.0,0.0,0.0,0.016262,6.273283509083957,2,-67.00333404541016,228.006591796875,-0.0010244941804558039
/rgb/0.835720_rgb_Deepracer_BaseMap_1772022232276.png,/masks/0.835720_mask_Deepracer_BaseMap_1772022232276.png,0.8357202857732773,0.0,0.0,0.0,0.015511,6.273283509083957,2,-67.00333404541016,228.006591796875,-0.0010244941804558039
/rgb/0.868500_rgb_Deepracer_BaseMap_1772022232276.png,/masks/0.868500_mask_Deepracer_BaseMap_1772022232276.png,0.8684998867101967,0.0,0.0,0.0,0.015266,6.273283509083957,2,-67.00333404541016,228.006591796875,-0.0010244941804558039
/rgb/0.901136_rgb_Deepracer_BaseMap_1772022232276.png,/masks/0.901136_mask_Deepracer_BaseMap_1772022232276.png,0.9011361417360604,0.0,0.0,0.0,0.017991,6.273283509083957,2,-67.00333404541016,228.006591796875,-0.0010244941804558039
/rgb/0.935792_rgb_Deepracer_BaseMap_1772022232276.png,/masks/0.935792_mask_Deepracer_BaseMap_1772022232276.png,0.9357917155139148,0.0,0.0,0.0,0.01542,6.273283509083957,2,-67.00333404541016,228.006591796875,-0.0010244941804558039
/rgb/0.967404_rgb_Deepracer_BaseMap_1772022232276.png,/masks/0.967404_mask_Deepracer_BaseMap_1772022232276.png,0.9674044856801629,0.0,0.0,0.0,0.007712,6.273283509083957,2,-67.00333404541016,228.006591796875,-0.0010244941804558039
/rgb/1.000912_rgb_Deepracer_BaseMap_1772022232276.png,/masks/1.000912_mask_Deepracer_BaseMap_1772022232276.png,1.0009120274335146,0.0,0.0,0.0,0.019127,6.273283509083957,2,-67.00333404541016,228.006591796875,-0.0010244941804558039
/rgb/1.032670_rgb_Deepracer_BaseMap_1772022232276.png,/masks/1.032670_mask_Deepracer_BaseMap_1772022232276.png,1.0326696657575667,0.0,0.0,0.0,0.017271,6.273283509083957,2,-67.00333404541016,228.006591796875,-0.0010244941804558039
/rgb/1.067499_rgb_Deepracer_BaseMap_1772022232276.png,/masks/1.067499_mask_Deepracer_BaseMap_1772022232276.png,1.0674990806728601,0.0,0.0,0.0,0.007307,6.273283509083957,2,-67.00333404541016,228.006591796875,-0.0010244941804558039
/rgb/1.098720_rgb_Deepracer_BaseMap_1772022232276.png,/masks/1.098720_mask_Deepracer_BaseMap_1772022232276.png,1.0987202334217727,0.0,0.0,0.0,0.013375,6.273283509083957,2,-67.00333404541016,228.006591796875,-0.0010244941804558039
/rgb/1.131712_rgb_Deepracer_BaseMap_1772022232276.png,/masks/1.131712_mask_Deepracer_BaseMap_1772022232276.png,1.1317123025655746,0.0,0.0,0.0,0.010396,6.273283509083957,2,-67.00333404541016,228.006591796875,-0.0010244941804558039
/rgb/1.165045_rgb_Deepracer_BaseMap_1772022232276.png,/masks/1.165045_mask_Deepracer_BaseMap_1772022232276.png,1.1650450727902353,0.0,0.0,0.0,0.007428,6.273283509083957,2,-67.00333404541016,228.006591796875,-0.0010244941804558039
/rgb/1.197766_rgb_Deepracer_BaseMap_1772022232276.png,/masks/1.197766_mask_Deepracer_BaseMap_1772022232276.png,1.1977655347436666,0.0,0.0,0.0,0.002757,6.273283509083957,2,-67.00333404541016,228.006591796875,-0.0010244941804558039
/rgb/1.231770_rgb_Deepracer_BaseMap_1772022232276.png,/masks/1.231770_mask_Deepracer_BaseMap_1772022232276.png,1.231769590638578,0.0,0.0,0.0,0.018301,6.273283509083957,2,-67.00333404541016,228.006591796875,-0.0010244941804558039
/rgb/1.265447_rgb_Deepracer_BaseMap_1772022232276.png,/masks/1.265447_mask_Deepracer_BaseMap_1772022232276.png,1.2654466875828803,0.0,0.0,0.0,0.0,6.273283509083957,2,-67.00333404541016,228.006591796875,-0.0010244941804558039
/rgb/1.296911_rgb_Deepracer_BaseMap_1772022232276.png,/masks/1.296911_mask_Deepracer_BaseMap_1772022232276.png,1.2969109048135579,0.0,0.0,0.0,0.0,6.273283509083957,2,-67.00333404541016,228.006591796875,-0.0010244941804558039
/rgb/1.330738_rgb_Deepracer_BaseMap_1772022232276.png,/masks/1.330738_mask_Deepracer_BaseMap_1772022232276.png,1.3307378655299544,0.0,0.0,0.0,0.0,6.273283509083957,2,-67.00333404541016,228.006591796875,-0.0010244941804558039
/rgb/1.365650_rgb_Deepracer_BaseMap_1772022232276.png,/masks/1.365650_mask_Deepracer_BaseMap_1772022232276.png,1.365650285501033,0.0,0.0,0.0,0.0,6.273283509083957,2,-67.00333404541016,228.006591796875,-0.0010244941804558039
/rgb/1.398434_rgb_Deepracer_BaseMap_1772022232276.png,/masks/1.398434_mask_Deepracer_BaseMap_1772022232276.png,1.3984338915906847,0.0,0.0,0.0,0.0,6.273283509083957,2,-67.00333404541016,228.006591796875,-0.0010244941804558039
/rgb/1.431786_rgb_Deepracer_BaseMap_1772022232276.png,/masks/1.431786_mask_Deepracer_BaseMap_1772022232276.png,1.4317860808223486,0.0,0.0,0.0,0.0,6.273283509083957,2,-67.00333404541016,228.006591796875,-0.0010244941804558039
/rgb/1.461421_rgb_Deepracer_BaseMap_1772022232276.png,/masks/1.461421_mask_Deepracer_BaseMap_1772022232276.png,1.4614205243997276,0.0,0.0,0.0,0.0,6.273283509083957,2,-67.00333404541016,228.006591796875,-0.0010244941804558039
/rgb/1.495399_rgb_Deepracer_BaseMap_1772022232276.png,/masks/1.495399_mask_Deepracer_BaseMap_1772022232276.png,1.4953994136303663,0.0,0.0,0.0,0.0,6.273283509083957,2,-67.00333404541016,228.006591796875,-0.0010244941804558039
/rgb/1.528731_rgb_Deepracer_BaseMap_1772022232276.png,/masks/1.528731_mask_Deepracer_BaseMap_1772022232276.png,1.5287312613800168,0.0,0.0,0.0,0.0,6.273283509083957,2,-67.00333404541016,228.006591796875,-0.0010244941804558039
/rgb/1.561763_rgb_Deepracer_BaseMap_1772022232276.png,/masks/1.561763_mask_Deepracer_BaseMap_1772022232276.png,1.561763200443238,0.0,0.0,0.0,0.0,6.273283509083957,2,-67.00333404541016,228.006591796875,-0.0010244941804558039
/rgb/1.595925_rgb_Deepracer_BaseMap_1772022232276.png,/masks/1.595925_mask_Deepracer_BaseMap_1772022232276.png,1.5959252445027232,0.0,0.0,0.0,0.0,6.273283509083957,2,-67.00333404541016,228.006591796875,-0.0010244941804558039
/rgb/1.629300_rgb_Deepracer_BaseMap_1772022232276.png,/masks/1.629300_mask_Deepracer_BaseMap_1772022232276.png,1.6292995265685022,0.0,0.0,0.0,0.0,6.273283509083957,2,-67.00333404541016,228.006591796875,-0.0010244941804558039
/rgb/1.661428_rgb_Deepracer_BaseMap_1772022232276.png,/masks/1.661428_mask_Deepracer_BaseMap_1772022232276.png,1.6614277395419776,0.0,0.0,0.0,0.0,6.273283509083957,2,-67.00333404541016,228.006591796875,-0.0010244941804558039
/rgb/1.695569_rgb_Deepracer_BaseMap_1772022232276.png,/masks/1.695569_mask_Deepracer_BaseMap_1772022232276.png,1.695569483563304,0.0,0.0,0.0,0.0,6.273283509083957,2,-67.00333404541016,228.006591796875,-0.0010244941804558039
/rgb/1.728794_rgb_Deepracer_BaseMap_1772022232276.png,/masks/1.728794_mask_Deepracer_BaseMap_1772022232276.png,1.7287936303764582,0.0,0.0968017578125,0.0,0.0,6.273283509083957,2,-67.00332641601562,228.00665283203125,-0.0010769831715151668
/rgb/1.760091_rgb_Deepracer_BaseMap_1772022232276.png,/masks/1.760091_mask_Deepracer_BaseMap_1772022232276.png,1.7600912377238274,0.019607843831181526,0.0968017578125,0.0,0.0,6.273283509083957,2,-67.00331115722656,228.00672912597656,-0.0010530877625569701
/rgb/1.794799_rgb_Deepracer_BaseMap_1772022232276.png,/masks/1.794799_mask_Deepracer_BaseMap_1772022232276.png,1.7947985995560884,0.0313725508749485,0.0958251953125,0.0,0.0,6.273283509083957,2,-67.00328826904297,228.0067901611328,-0.001018086913973093
/rgb/1.826739_rgb_Deepracer_BaseMap_1772022232276.png,/masks/1.826739_mask_Deepracer_BaseMap_1772022232276.png,1.8267393517307937,0.0313725508749485,0.0947265625,0.0,0.0,6.273283509083957,2,-67.0032730102539,228.00685119628906,-0.001018108450807631
/rgb/1.860728_rgb_Deepracer_BaseMap_1772022232276.png,/masks/1.860728_mask_Deepracer_BaseMap_1772022232276.png,1.8607275043614209,0.07058823853731155,0.089599609375,0.0,0.0,6.273283509083957,2,-67.00325775146484,228.00686645507812,-0.0010199553798884153
/rgb/1.891989_rgb_Deepracer_BaseMap_1772022232276.png,/masks/1.891989_mask_Deepracer_BaseMap_1772022232276.png,1.8919894485734403,0.07450980693101883,0.080322265625,0.0,0.0,6.273283509083957,2,-67.00324249267578,228.0069122314453,-0.0010083407396450639
/rgb/1.926248_rgb_Deepracer_BaseMap_1772022232276.png,/masks/1.926248_mask_Deepracer_BaseMap_1772022232276.png,1.9262479776516557,0.07450980693101883,0.071044921875,0.0,0.0,6.273283509083957,2,-67.00324249267578,228.0069122314453,-0.0010147250723093748
/rgb/1.958372_rgb_Deepracer_BaseMap_1772022232276.png,/masks/1.958372_mask_Deepracer_BaseMap_1772022232276.png,1.9583723954856396,0.07450980693101883,0.0587158203125,0.0,0.0,6.273283509083957,2,-67.00324249267578,228.00692749023438,-0.0010386756621301174
/rgb/1.993135_rgb_Deepracer_BaseMap_1772022232276.png,/masks/1.993135_mask_Deepracer_BaseMap_1772022232276.png,1.9931345884688199,0.08235294371843338,0.0443115234375,0.0,0.0,6.273283509083957,2,-67.00324249267578,228.00692749023438,-0.001041234703734517
/rgb/2.024881_rgb_Deepracer_BaseMap_1772022232276.png,/masks/2.024881_mask_Deepracer_BaseMap_1772022232276.png,2.024881260469556,0.09803921729326248,0.02978515625,0.0,0.0,6.273283509083957,2,-67.00324249267578,228.00692749023438,-0.001014126231893897
/rgb/2.057340_rgb_Deepracer_BaseMap_1772022232276.png,/masks/2.057340_mask_Deepracer_BaseMap_1772022232276.png,2.0573395784012973,0.11372549086809158,0.0184326171875,0.0,0.0,6.273283509083957,2,-67.00324249267578,228.00692749023438,-0.0009981384500861168
/rgb/2.092858_rgb_Deepracer_BaseMap_1772022232276.png,/masks/2.092858_mask_Deepracer_BaseMap_1772022232276.png,2.0928580667823553,0.125490203499794,0.0123291015625,0.0,0.0,6.273283509083957,2,-67.00324249267578,228.00692749023438,-0.001003452343866229
/rgb/2.123523_rgb_Deepracer_BaseMap_1772022232276.png,/masks/2.123523_mask_Deepracer_BaseMap_1772022232276.png,2.12352348677814,0.14901961386203766,0.01025390625,0.0,0.0,6.273283509083957,2,-67.00324249267578,228.00692749023438,-0.0010156987700611353
/rgb/2.156760_rgb_Deepracer_BaseMap_1772022232276.png,/masks/2.156760_mask_Deepracer_BaseMap_1772022232276.png,2.156759741716087,0.16470588743686676,0.0091552734375,0.0,0.0,6.273283509083957,2,-67.00324249267578,228.00692749023438,-0.001021175179630518
/rgb/2.189941_rgb_Deepracer_BaseMap_1772022232276.png,/masks/2.189941_mask_Deepracer_BaseMap_1772022232276.png,2.1899409745819867,0.1764705926179886,0.0091552734375,0.0,0.0,6.273283509083957,2,-67.00324249267578,228.00692749023438,-0.0010465028462931514
/rgb/2.223878_rgb_Deepracer_BaseMap_1772022232276.png,/masks/2.223878_mask_Deepracer_BaseMap_1772022232276.png,2.223877659533173,0.1764705926179886,0.0091552734375,0.0,0.0,6.273283509083957,2,-67.00324249267578,228.00692749023438,-0.00103097315877676
/rgb/2.255570_rgb_Deepracer_BaseMap_1772022232276.png,/masks/2.255570_mask_Deepracer_BaseMap_1772022232276.png,2.255570139735937,0.1764705926179886,0.01025390625,0.0,0.0,6.273283509083957,2,-67.00324249267578,228.00692749023438,-0.0010184978600591421
/rgb/2.286905_rgb_Deepracer_BaseMap_1772022232276.png,/masks/2.286905_mask_Deepracer_BaseMap_1772022232276.png,2.2869047434069216,0.18039216101169586,0.01123046875,0.0,0.001977,6.273283509083957,2,-67.00324249267578,228.00692749023438,-0.0009879217250272632
/rgb/2.324026_rgb_Deepracer_BaseMap_1772022232276.png,/masks/2.324026_mask_Deepracer_BaseMap_1772022232276.png,2.3240261655300856,0.19607843458652496,0.01123046875,0.0,0.002088,6.273283509083957,2,-67.00324249267578,228.00692749023438,-0.0010012773564085364
/rgb/2.357356_rgb_Deepracer_BaseMap_1772022232276.png,/masks/2.357356_mask_Deepracer_BaseMap_1772022232276.png,2.3573557105846703,0.20392157137393951,0.0123291015625,0.0,0.002183,6.273283509083957,2,-67.00324249267578,228.00692749023438,-0.0010389917297288775
