rgb_path,mask_path,timestamp,throttle,steer,brake,speed,heading,estado,x,y,z
/rgb/2.488854_rgb_Deepracer_BaseMap_1770740429200.png,/masks/2.488854_mask_Deepracer_BaseMap_1770740429200.png,2.4888541002292186,0.11764705926179886,-0.243408203125,0.0,0.002063,0.0,1,-37.91997146606445,-27.99710464477539,-0.0009367107413709164
/rgb/2.521031_rgb_Deepracer_BaseMap_1770740429200.png,/masks/2.521031_mask_Deepracer_BaseMap_1770740429200.png,2.521030786447227,0.11764705926179886,-0.243408203125,0.0,0.000974,0.0,1,-37.91997146606445,-27.99710464477539,-0.0009492146782577038
/rgb/2.553700_rgb_Deepracer_BaseMap_1770740429200.png,/masks/2.553700_mask_Deepracer_BaseMap_1770740429200.png,2.5536997520830482,0.1725490242242813,-0.24951171875,0.0,0.004277,0.0,1,-37.91997146606445,-27.99710464477539,-0.0008871087920852005
/rgb/2.587605_rgb_Deepracer_BaseMap_1770740429200.png,/masks/2.587605_mask_Deepracer_BaseMap_1770740429200.png,2.5876046800985932,0.21176470816135406,-0.2557373046875,0.0,0.001445,0.0,1,-37.91997146606445,-27.99710464477539,-0.0008983089355751872
/rgb/2.618882_rgb_Deepracer_BaseMap_1770740429200.png,/masks/2.618882_mask_Deepracer_BaseMap_1770740429200.png,2.61888168589212,0.250980406999588,-0.2608642578125,0.0,0.001105,0.0,1,-37.91997146606445,-27.99710464477539,-0.0008870396413840353
/rgb/2.653236_rgb_Deepracer_BaseMap_1770740429200.png,/masks/2.653236_mask_Deepracer_BaseMap_1770740429200.png,2.6532355179078877,0.27450981736183167,-0.2701416015625,0.0,0.000295,0.0,1,-37.91997146606445,-27.99710464477539,-0.0008914345526136458
/rgb/2.687018_rgb_Deepracer_BaseMap_1770740429200.png,/masks/2.687018_mask_Deepracer_BaseMap_1770740429200.png,2.687017971649766,0.2980392277240753,-0.2794189453125,0.0,0.002718,0.0,1,-37.91997146606445,-27.99710464477539,-0.0008787085535004735
/rgb/2.718778_rgb_Deepracer_BaseMap_1770740429200.png,/masks/2.718778_mask_Deepracer_BaseMap_1770740429200.png,2.718777823029086,0.2980392277240753,-0.290771484375,0.0,0.003986,0.0,1,-37.91997146606445,-27.99710464477539,-0.0008936591912060976
/rgb/2.752608_rgb_Deepracer_BaseMap_1770740429200.png,/masks/2.752608_mask_Deepracer_BaseMap_1770740429200.png,2.752607578644529,0.32549020648002625,-0.3011474609375,0.0,0.000363,0.0,1,-37.91997146606445,-27.99710464477539,-0.0009004055755212903
/rgb/2.784141_rgb_Deepracer_BaseMap_1770740429200.png,/masks/2.784141_mask_Deepracer_BaseMap_1770740429200.png,2.78414128953591,0.33725491166114807,-0.318603515625,0.0,0.002685,0.0,1,-37.91997146606445,-27.99710464477539,-0.0009048690553754568
/rgb/2.817890_rgb_Deepracer_BaseMap_1770740429200.png,/masks/2.817890_mask_Deepracer_BaseMap_1770740429200.png,2.817890083650127,0.34117648005485535,-0.3350830078125,0.0,0.000173,0.0,1,-37.91997146606445,-27.99710464477539,-0.0008860028465278447
/rgb/2.852646_rgb_Deepracer_BaseMap_1770740429200.png,/masks/2.852646_mask_Deepracer_BaseMap_1770740429200.png,2.852646478218958,0.3490196168422699,-0.354736328125,0.0,0.000303,0.0,1,-37.91997146606445,-27.99710464477539,-0.0009087634389288723
/rgb/2.884067_rgb_Deepracer_BaseMap_1770740429200.png,/masks/2.884067_mask_Deepracer_BaseMap_1770740429200.png,2.8840665500611067,0.3529411852359772,-0.3753662109375,0.0,0.003756,0.0,1,-37.91997146606445,-27.99710464477539,-0.0009206518880091608
/rgb/2.918316_rgb_Deepracer_BaseMap_1770740429200.png,/masks/2.918316_mask_Deepracer_BaseMap_1770740429200.png,2.9183155144564807,0.3529411852359772,-0.3876953125,0.0,0.002518,0.0,1,-37.91997146606445,-27.99710464477539,-0.0009265535627491772
/rgb/2.950152_rgb_Deepracer_BaseMap_1770740429200.png,/masks/2.950152_mask_Deepracer_BaseMap_1770740429200.png,2.950151960598305,0.3529411852359772,-0.392822265625,0.0,0.000684,0.0,1,-37.91997146606445,-27.99710464477539,-0.0008899152744561434
/rgb/2.982778_rgb_Deepracer_BaseMap_1770740429200.png,/masks/2.982778_mask_Deepracer_BaseMap_1770740429200.png,2.982777639525011,0.3529411852359772,-0.39599609375,0.0,0.005986,0.0,1,-37.91997146606445,-27.99710464477539,-0.0009102916228584945
/rgb/3.014790_rgb_Deepracer_BaseMap_1770740429200.png,/masks/3.014790_mask_Deepracer_BaseMap_1770740429200.png,3.014789939392358,0.3529411852359772,-0.4041748046875,0.0,0.001797,0.0,1,-37.91997146606445,-27.99710464477539,-0.0009015374234877527
