rgb_path,mask_path,timestamp,throttle,steer,brake,speed,heading,estado,x,y,z
/rgb/2.166494_rgb_Deepracer_BaseMap_1772021805049.png,/masks/2.166494_mask_Deepracer_BaseMap_1772021805049.png,2.166493645403534,0.0,0.0,0.0,0.0,-10.447817549473923,2,-64.9979248046875,94.51274871826172,-0.0009378051618114114
/rgb/2.199561_rgb_Deepracer_BaseMap_1772021805049.png,/masks/2.199561_mask_Deepracer_BaseMap_1772021805049.png,2.1995605346746743,0.0,0.0,0.0,0.0,-10.447817549473923,2,-64.9979248046875,94.51274871826172,-0.0009378051618114114
/rgb/2.233802_rgb_Deepracer_BaseMap_1772021805049.png,/masks/2.233802_mask_Deepracer_BaseMap_1772021805049.png,2.2338017248548567,0.0,0.0,0.0,0.0,-10.447817549473923,2,-64.9979248046875,94.51274871826172,-0.0009378051618114114
/rgb/2.265939_rgb_Deepracer_BaseMap_1772021805049.png,/masks/2.265939_mask_Deepracer_BaseMap_1772021805049.png,2.2659391835331917,0.0,0.0,0.0,0.0,-10.447817549473923,2,-64.9979248046875,94.51274871826172,-0.0009378051618114114
/rgb/2.297725_rgb_Deepracer_BaseMap_1772021805049.png,/masks/2.297725_mask_Deepracer_BaseMap_1772021805049.png,2.2977253096178174,0.0,0.0,0.0,0.0,-10.447817549473923,2,-64.9979248046875,94.51274871826172,-0.0009378051618114114
/rgb/2.331010_rgb_Deepracer_BaseMap_1772021805049.png,/masks/2.331010_mask_Deepracer_BaseMap_1772021805049.png,2.331010378431529,0.0,0.0,0.0,0.0,-10.447817549473923,2,-64.9979248046875,94.51274871826172,-0.000939329678658396
/rgb/2.366158_rgb_Deepracer_BaseMap_1772021805049.png,/masks/2.366158_mask_Deepracer_BaseMap_1772021805049.png,2.366158054675907,0.0313725508749485,0.0,0.0,0.0,-10.447817549473923,2,-64.99791717529297,94.51274871826172,-0.0009747137082740664
/rgb/2.397480_rgb_Deepracer_BaseMap_1772021805049.png,/masks/2.397480_mask_Deepracer_BaseMap_1772021805049.png,2.3974800654686987,0.10196078568696976,0.0,0.0,0.0,-10.447817549473923,2,-64.99790954589844,94.51274108886719,-0.0009754459606483579
/rgb/2.432492_rgb_Deepracer_BaseMap_1772021805049.png,/masks/2.432492_mask_Deepracer_BaseMap_1772021805049.png,2.4324921355582774,0.10980392247438431,0.0,0.0,0.0,-10.447817549473923,2,-64.99788665771484,94.51274108886719,-0.0009487686329521239
/rgb/2.465054_rgb_Deepracer_BaseMap_1772021805049.png,/masks/2.465054_mask_Deepracer_BaseMap_1772021805049.png,2.4650537176057696,0.10980392247438431,0.0,0.0,0.0,-10.447817549473923,2,-64.9979019165039,94.51273345947266,-0.0009844597661867738
/rgb/2.496482_rgb_Deepracer_BaseMap_1772021805049.png,/masks/2.496482_mask_Deepracer_BaseMap_1772021805049.png,2.4964818907901645,0.11372549086809158,0.0,0.0,0.0,-10.447817549473923,2,-64.99788665771484,94.51273345947266,-0.0009284631232731044
/rgb/2.531294_rgb_Deepracer_BaseMap_1772021805049.png,/masks/2.531294_mask_Deepracer_BaseMap_1772021805049.png,2.5312943467870355,0.125490203499794,0.0,0.0,0.0,-10.447817549473923,2,-64.99787139892578,94.51273345947266,-0.0009067525970749557
/rgb/2.564341_rgb_Deepracer_BaseMap_1772021805049.png,/masks/2.564341_mask_Deepracer_BaseMap_1772021805049.png,2.5643407944589853,0.16470588743686676,0.0,0.0,0.0,-10.447817549473923,2,-64.99787139892578,94.51273345947266,-0.0009473735699430108
/rgb/2.596609_rgb_Deepracer_BaseMap_1772021805049.png,/masks/2.596609_mask_Deepracer_BaseMap_1772021805049.png,2.596609332598746,0.1764705926179886,0.0,0.0,0.0,-10.447817549473923,2,-64.99787139892578,94.51273345947266,-0.000912111543584615
/rgb/2.628495_rgb_Deepracer_BaseMap_1772021805049.png,/masks/2.628495_mask_Deepracer_BaseMap_1772021805049.png,2.6284951297566295,0.18431372940540314,0.0,0.0,0.0,-10.447817549473923,2,-64.99787139892578,94.51273345947266,-0.0009079978917725384
/rgb/2.663547_rgb_Deepracer_BaseMap_1772021805049.png,/masks/2.663547_mask_Deepracer_BaseMap_1772021805049.png,2.6635470995679498,0.18431372940540314,0.0,0.0,0.0,-10.447817549473923,2,-64.99787139892578,94.51273345947266,-0.0009259414509870112
/rgb/2.694422_rgb_Deepracer_BaseMap_1772021805049.png,/masks/2.694422_mask_Deepracer_BaseMap_1772021805049.png,2.6944219823926687,0.18431372940540314,-0.0433349609375,0.0,0.0,-10.447817549473923,2,-64.99787139892578,94.51273345947266,-0.0009149418328888714
/rgb/2.729541_rgb_Deepracer_BaseMap_1772021805049.png,/masks/2.729541_mask_Deepracer_BaseMap_1772021805049.png,2.729540954809636,0.21960784494876862,-0.0526123046875,0.0,0.0,-10.447817549473923,2,-64.99787139892578,94.51273345947266,-0.0009055209229700267
/rgb/2.761689_rgb_Deepracer_BaseMap_1772021805049.png,/masks/2.761689_mask_Deepracer_BaseMap_1772021805049.png,2.7616886785253882,0.2666666805744171,-0.0650634765625,0.0,0.0,-10.447817549473923,2,-64.99787139892578,94.51273345947266,-0.0009083270560950041
/rgb/2.793005_rgb_Deepracer_BaseMap_1772021805049.png,/masks/2.793005_mask_Deepracer_BaseMap_1772021805049.png,2.7930052024312317,0.29411765933036804,-0.077392578125,0.0,0.0,-10.447817549473923,2,-64.99787139892578,94.51273345947266,-0.0009209823329001665
